,Latitude,Longitude,Depth,Root Mean Square,Magnitude,Day,Month,Year,Hours,Minutes,Seconds,Magnitude Type_MS,Magnitude Type_MW,Magnitude Type_MWB,Magnitude Type_MWC,Magnitude Type_MWW,Location Source_ISCGEM,Magnitude Source_NC,Magnitude Source_US
18781,-28.674,-177.553,59.8,0.9,1.9740810260220096,1,11,1987,8,42,7,0,1,0,0,0,0,1,0
18782,-8.144,124.816,33.0,1.1,1.8718021769015916,20,5,1994,4,44,12,0,0,0,0,0,0,0,1
18783,-6.47,154.934,26.3,1.2,2.0281482472922856,18,4,1994,17,29,54,0,0,1,0,0,0,0,1
18784,11.828,125.86,30.4,0.9,1.9021075263969205,22,4,1995,11,18,25,0,1,0,0,0,0,0,0
18785,51.087,-176.667,33.0,1.0,1.9315214116032136,8,5,1986,1,11,2,0,0,0,0,0,0,0,1
18786,-36.68,177.701,42.9,1.2,1.8718021769015916,30,12,1984,20,26,25,0,1,0,0,0,0,0,0
18787,36.358,71.105,112.4,0.86,1.8718021769015916,14,2,1998,0,8,8,0,0,0,1,0,0,0,0
18788,1.6444,-79.2557,14.97,0.98,1.9021075263969205,16,6,2014,6,39,32,0,0,0,0,1,0,0,1
18789,-24.747,-9.663,10.0,0.91,1.916922612182061,29,6,2012,15,31,47,0,0,0,0,1,0,0,1
18790,18.394,120.811,13.1,1.1,1.88706964903238,12,8,1984,16,51,20,0,1,0,0,0,0,0,0
18791,-14.662,166.87,33.0,1.022469952000009,1.88706964903238,28,12,1973,14,46,34,0,0,0,0,0,0,0,1
18792,-29.354,-177.104,33.0,1.34,1.88706964903238,9,3,2002,14,9,9,0,0,0,1,0,0,0,0
18793,6.192,126.934,45.0,1.05,1.9600947840472696,20,3,2008,14,10,40,0,0,1,0,0,0,0,1
18794,-17.543,-72.077,33.0,1.15,2.0281482472922856,7,7,2001,9,38,44,0,0,0,1,0,0,0,0
18795,42.524,142.122,112.4,1.022469952000009,1.9878743481543453,23,1,1981,4,58,31,0,0,0,0,0,0,0,1
18796,-29.522,-179.122,112.4,0.99,1.9021075263969205,7,6,2005,4,22,1,0,0,0,1,0,0,0,0
18797,-20.514,169.169,10.0,1.12,1.9021075263969205,31,3,2007,21,55,25,0,0,0,1,0,0,0,0
18798,6.405,126.64,60.0,1.022469952000009,2.0281482472922856,2,12,1972,0,19,52,0,1,0,0,0,1,0,0
18799,-5.425,151.175,49.5,1.0,1.9740810260220096,6,10,1992,10,28,23,0,0,1,0,0,0,0,1
18800,37.3973,141.4103,11.94,0.91,1.8718021769015916,30,12,2016,20,8,28,0,0,0,0,0,0,0,1
18801,43.046,146.837,61.1,0.85,2.0281482472922856,28,1,2000,14,21,7,0,0,0,1,0,0,0,0
18802,24.945,127.096,22.5,0.9,1.8718021769015916,15,3,1987,5,6,53,1,0,0,0,0,0,0,1
18803,14.374,-91.454,96.0,1.022469952000009,1.8718021769015916,18,8,1978,15,35,18,0,0,0,0,0,0,0,1
18804,-30.269,-178.986,112.4,1.1,1.9021075263969205,26,6,1981,0,51,6,0,0,0,0,0,0,0,1
18805,18.823,-107.2,10.0,1.3400000000000003,1.9600947840472696,7,12,1986,16,56,36,0,1,0,0,0,0,0,0
18806,25.209,-109.82,12.6,1.3400000000000003,1.88706964903238,12,3,2011,13,26,0,0,0,0,1,0,0,0,0
18807,-6.292,130.218,108.1,0.73,1.9315214116032136,20,4,2013,4,51,12,0,0,0,0,1,0,0,1
18808,-4.864,-105.921,10.0,1.022469952000009,1.88706964903238,8,10,1980,20,19,47,1,0,0,0,0,0,0,1
18809,44.149,-129.183,10.0,0.98,1.8718021769015916,16,1,2003,5,3,29,0,0,0,1,0,0,0,0
18810,-3.451,134.796,33.0,0.9,1.88706964903238,13,7,1981,10,22,8,0,0,0,0,0,0,0,1
18811,-14.568,-175.296,33.0,0.9,1.88706964903238,23,1,1985,18,2,36,0,1,0,0,0,0,0,0
18812,55.536,164.298,23.8,0.82,1.8718021769015916,27,1,2009,23,57,13,0,0,0,1,0,0,0,0
18813,-23.5928,-175.0857,14.88,1.31,1.88706964903238,12,3,2014,19,25,42,0,0,0,0,1,0,0,1
18814,-24.013,-175.706,33.0,1.3400000000000003,1.8718021769015916,13,9,1983,19,30,55,1,0,0,0,0,0,0,1
18815,-36.1167,-73.5219,13.0,0.77,1.9740810260220096,18,3,2015,18,27,29,0,0,0,0,1,0,0,1
18816,-2.614,-77.777,33.0,0.8,1.88706964903238,3,10,1995,1,57,3,0,0,0,0,0,0,0,1
18817,-55.892,-27.338,89.5,1.0,1.88706964903238,20,11,1986,19,54,6,0,0,0,0,0,0,0,1
18818,-4.13,136.049,10.0,1.3400000000000003,1.9878743481543453,15,9,1985,2,42,55,0,1,0,0,0,0,1,0
18819,-17.735,167.762,5.6,1.05,1.88706964903238,4,6,2009,17,10,4,0,0,0,1,0,0,0,0
18820,-50.063,-113.884,10.0,1.3400000000000003,1.9459101490553128,14,1,1987,9,38,55,0,1,0,0,0,0,0,0
18821,-42.3743,173.9374,10.0,1.25,1.9021075263969205,13,11,2016,19,28,57,0,0,0,0,1,0,0,1
18822,-5.246,152.04,62.2,0.9,1.9459101490553128,15,1,1995,23,59,26,0,1,0,0,0,0,0,0
18823,55.177,-160.458,32.3,1.022469952000009,2.0281482472922856,13,5,1993,11,59,49,0,1,0,0,0,0,0,0
18824,8.759,-79.18,20.0,1.022469952000009,1.916922612182061,20,1,1971,4,45,0,0,1,0,0,0,1,0,0
18825,40.5918333,-125.7566667,4.622,0.6999999999999997,2.028148247292285,19,2,1995,4,3,15,0,1,0,0,0,0,1,0
18826,-3.424,145.703,25.0,1.022469952000009,1.9878743481543453,10,12,1966,18,8,15,0,1,0,0,0,1,0,0
18827,-26.578,-114.999,33.0,1.022469952000009,1.8718021769015916,25,9,1976,21,47,23,0,0,0,0,0,0,0,1
18828,-4.703,153.196,75.0,1.022469952000009,1.9315214116032136,12,2,1980,3,20,23,0,0,0,0,0,0,0,1
18829,-11.298,118.137,33.0,1.022469952000009,1.88706964903238,24,8,1977,9,42,1,0,0,0,0,0,0,0,1
18830,-20.118,-175.83,112.4,1.0,1.916922612182061,28,2,1991,13,30,14,0,1,0,0,0,0,0,0
18831,-29.772,-72.003,19.8,1.06,1.9459101490553128,15,4,2006,23,50,15,0,0,0,1,0,0,0,0
18832,-10.567,161.333,32.0,1.022469952000009,1.916922612182061,8,8,1977,12,58,45,0,0,0,0,0,0,0,1
18833,51.5345,-172.9785,20.0,1.16,1.9021075263969205,8,11,2015,11,33,15,0,0,0,0,1,0,0,1
18834,20.129,-155.983,18.9,1.022469952000009,1.9600947840472696,15,10,2006,17,14,12,0,0,0,1,0,0,0,0
18835,-15.152,-172.126,33.0,1.1,1.88706964903238,6,4,1990,6,9,3,0,1,0,0,0,0,0,0
18836,9.3864,126.4726,14.53,1.13,1.9021075263969205,30,5,2014,15,26,14,0,0,0,0,1,0,0,1
18837,-57.335,-23.433,14.0,1.12,2.0281482472922856,23,2,2008,15,57,20,0,0,0,1,0,0,0,0
18838,-5.538,151.592,33.0,0.99,1.9459101490553128,7,11,2000,1,1,49,1,0,0,0,0,0,0,1
18839,-26.735,-70.896,34.0,1.022469952000009,1.9315214116032136,7,8,1973,10,4,27,1,0,0,0,0,0,0,1
18840,-23.525,-175.45,32.3,0.98,1.916922612182061,5,4,2004,8,57,2,0,0,1,0,0,0,0,1
18841,51.345,-179.493,30.0,0.78,1.8718021769015916,19,12,2007,10,24,34,0,0,0,0,0,0,0,1
18842,-5.608,110.209,112.4,1.022469952000009,1.9021075263969205,30,1,1981,10,29,10,0,0,0,0,0,0,0,1
18843,-24.593,179.924,112.4,0.95,1.9021075263969205,27,8,2011,20,31,53,0,0,0,1,0,0,0,0
18844,53.645,-164.643,19.0,1.1,2.028148247292285,19,2,2003,3,32,36,0,0,0,1,0,0,0,0
18845,-57.369,-26.446,112.4,0.88,1.9315214116032136,2,6,2010,1,49,4,0,0,1,0,0,0,0,1
18846,1.885,127.363,96.0,1.02,2.028148247292285,11,9,2008,0,0,3,0,0,0,1,0,0,0,1
18847,-6.575,154.107,48.0,1.3400000000000003,1.9600947840472696,19,11,1989,12,42,55,0,1,0,0,0,0,0,0
18848,-4.825,152.516,70.8,0.9,1.9021075263969205,12,12,1991,15,41,34,0,1,0,0,0,0,0,0
18849,52.208,-169.4223,27.84,1.04,1.9021075263969205,27,7,2015,4,55,46,0,0,0,0,0,0,0,1
18850,-19.407,-173.829,22.8,0.83,1.9315214116032136,4,5,2005,8,57,1,0,0,0,1,0,0,0,0
18851,-60.837,-56.049,33.0,1.022469952000009,1.916922612182061,5,8,1978,6,43,9,1,0,0,0,0,0,0,1
18852,2.491,96.28,17.0,1.06,1.9021075263969205,15,1,2011,11,23,53,0,0,1,0,0,0,0,1
18853,-10.914,164.744,6.0,0.76,1.8718021769015916,8,2,2013,9,9,1,0,0,1,0,0,0,0,1
18854,22.336,121.248,68.4,1.022469952000009,2.0281482472922856,17,5,1965,17,19,33,0,1,0,0,0,1,0,0
18855,54.615,162.814,19.6,0.93,1.8718021769015916,25,2,2004,8,56,6,0,0,0,1,0,0,0,0
18856,-53.27,9.426,10.0,1.27,1.8718021769015916,23,11,2007,19,18,47,0,0,0,1,0,0,0,0
18857,-35.853,-179.795,33.0,1.3400000000000003,1.8718021769015916,15,6,1987,17,14,7,1,0,0,0,0,0,0,1
18858,-6.033,154.806,112.4,0.85,1.9315214116032136,3,7,2001,3,18,7,0,0,0,1,0,0,0,0
18859,-59.426,-20.508,33.0,1.022469952000009,2.0281482472922856,26,8,1977,19,50,1,1,0,0,0,0,0,0,1
18860,10.378,125.587,102.9,1.0,1.88706964903238,11,3,1985,12,26,10,0,1,0,0,0,0,0,0
18861,-15.945,166.999,25.0,1.022469952000009,1.9740810260220096,18,8,1965,14,51,34,0,1,0,0,0,1,0,0
18862,6.437,126.32,33.0,0.94,1.88706964903238,29,7,2002,7,13,38,0,0,0,1,0,0,0,0
18863,36.4935,71.1263,112.4,0.91,1.9878743481543453,25,12,2015,19,14,47,0,0,0,0,1,0,0,1
18864,-21.481,-68.032,112.4,1.3400000000000003,1.916922612182061,27,1,1992,9,52,59,0,1,0,0,0,0,0,0
18865,52.997,161.257,33.0,1.0,1.88706964903238,27,7,1984,12,51,11,0,1,0,0,0,0,0,0
18866,-55.4278,-28.3088,7.24,0.93,1.88706964903238,2,8,2014,14,2,19,0,0,1,0,0,0,0,1
18867,35.432,-35.648,10.0,1.3400000000000003,1.9878743481543453,14,8,1990,15,13,29,0,1,0,0,0,0,0,0
18868,-22.101,-176.772,112.4,0.93,2.0281482472922856,14,10,1997,9,53,18,0,0,1,0,0,0,0,1
18869,-22.819,171.691,33.0,1.022469952000009,1.88706964903238,21,4,1974,0,53,30,1,0,0,0,0,0,0,1
18870,-10.622,166.333,15.0,1.022469952000009,1.9315214116032136,9,3,1967,18,2,42,0,1,0,0,0,1,0,0
18871,-2.146,138.962,11.0,1.26,1.88706964903238,21,2,2008,21,41,38,0,0,1,0,0,0,0,1
18872,-28.049,-68.942,112.4,1.022469952000009,1.9021075263969205,26,3,1973,11,4,19,0,0,0,0,0,0,0,1
18873,-11.007,165.79,14.0,0.85,1.8718021769015916,8,2,2013,4,26,16,0,0,1,0,0,0,0,1
18874,-15.1091,-174.6902,11.34,0.81,1.8718021769015916,22,1,2014,3,41,30,0,0,0,1,0,0,0,0
18875,34.27,-117.993,8.049,0.6999999999999997,1.916922612182061,28,6,1991,14,43,55,0,1,0,0,0,0,0,0
18876,-5.816,102.064,10.0,1.05,1.8718021769015916,23,5,2002,22,5,52,0,0,1,0,0,0,0,1
18877,-17.827,-178.903,112.4,1.0,1.9315214116032136,8,7,1990,16,30,2,0,1,0,0,0,0,0,0
18878,-18.045,65.517,10.0,0.99,1.9878743481543453,7,4,2000,19,8,28,0,0,0,1,0,0,0,0
18879,-6.965,124.111,112.4,1.0,1.9740810260220096,30,8,1994,19,42,47,0,1,0,0,0,0,0,0
18880,-11.076,164.771,10.0,1.03,1.9315214116032136,6,2,2013,1,16,39,0,0,0,0,0,0,0,1
18881,36.267,141.527,23.1,0.72,1.8718021769015916,11,3,2011,11,56,13,0,0,0,0,0,0,0,1
18882,-24.512,-67.119,112.4,1.32,1.88706964903238,12,9,1998,9,3,48,0,0,0,1,0,0,0,0
18883,36.745,2.443,10.0,1.1,1.88706964903238,29,10,1989,19,21,52,1,0,0,0,0,0,0,1
18884,-16.031,-173.96,84.0,0.84,1.916922612182061,16,9,2010,1,54,40,0,0,1,0,0,0,0,1
18885,39.359,73.663,35.0,1.06,1.9315214116032136,5,10,2008,15,55,24,0,0,0,0,0,0,0,1
18886,36.479,70.134,112.4,1.022469952000009,1.9600947840472696,20,8,1979,3,50,52,0,0,0,0,0,0,0,1
18887,5.381,127.534,45.1,1.3,1.9600947840472696,5,6,1987,21,25,11,0,1,0,0,0,0,0,0
18888,-33.842,-71.249,40.1,1.0,1.9878743481543453,4,3,1985,15,1,7,0,1,0,0,0,0,0,0
18889,16.562,-59.559,8.1,0.8,1.9740810260220096,8,3,1995,3,45,59,0,1,0,0,0,0,0,0
18890,-20.578,-175.759,112.4,1.2,1.9878743481543453,23,5,2013,21,7,46,0,0,0,0,1,0,0,1
18891,-37.075,-94.085,10.0,0.9,1.8718021769015916,10,5,1986,12,2,2,0,1,0,0,0,0,0,0
18892,-21.6328,-68.5339,108.78,1.13,1.8718021769015916,10,1,2015,17,55,3,0,0,0,0,1,0,0,1
18893,6.813,-82.609,10.0,1.022469952000009,1.916922612182061,5,11,1970,13,11,51,0,1,0,0,0,1,0,0
18894,-58.311,-13.196,10.0,1.02,1.9740810260220096,21,8,1999,21,51,11,0,0,0,1,0,0,0,0
18895,6.867,123.976,45.0,1.022469952000009,1.8718021769015916,1,3,1977,0,35,1,0,0,0,0,0,0,0,1
18896,13.834,-89.967,112.4,1.07,1.9021075263969205,27,6,2012,6,31,0,0,0,0,0,1,0,0,1
18897,48.321,148.862,112.4,1.022469952000009,1.88706964903238,14,10,1972,0,0,25,0,1,0,0,0,1,0,0
18898,-58.214,148.528,10.0,1.2,1.9315214116032136,30,1,1992,22,42,17,0,1,0,0,0,0,0,0
18899,-6.3046,154.353,10.0,0.87,1.9315214116032136,18,12,2016,6,39,42,0,0,0,0,1,0,0,1
18900,-57.76,-25.339,51.0,1.022469952000009,1.9740810260220096,29,11,1975,10,46,56,1,0,0,0,0,0,0,1
18901,40.372,-124.9245,11.188,0.6999999999999997,1.8718021769015916,24,8,1983,13,36,29,0,0,0,0,0,0,1,0
18902,10.653,92.361,24.0,0.9,1.9740810260220096,22,12,2006,19,50,45,0,0,0,1,0,0,0,0
18903,5.429,94.465,51.8,0.79,1.9021075263969205,26,12,2004,1,48,52,0,0,0,0,0,0,0,1
18904,8.6341,121.5213,8.0,1.17,1.9600947840472696,29,12,2014,9,29,37,0,0,0,0,1,0,0,1
18905,-54.326,-132.821,10.0,1.022469952000009,1.916922612182061,10,6,1979,21,47,20,1,0,0,0,0,0,0,1
18906,-47.0447,33.4751,10.0,0.6999999999999997,1.8718021769015916,6,9,2013,2,28,10,0,0,1,0,0,0,0,1
18907,50.038,87.813,16.0,1.03,2.0281482472922856,27,9,2003,11,33,25,0,0,1,0,0,0,0,1
18908,31.287,131.286,41.6,0.86,1.9459101490553128,16,12,1998,0,18,45,0,0,0,1,0,0,0,0
18909,-10.729,-78.434,51.9,1.0,1.8718021769015916,17,1,1986,4,15,0,0,0,0,0,0,0,0,1
18910,-21.159,-174.354,18.8,1.0,1.9600947840472696,29,8,1995,8,51,31,0,1,0,0,0,0,0,0
18911,-21.836,-175.792,72.1,0.89,1.9459101490553128,19,7,1998,15,58,39,0,0,0,1,0,0,0,0
18912,-3.313,135.856,23.7,1.0,1.916922612182061,11,5,1996,9,35,6,0,0,0,1,0,0,0,0
18913,-4.5473,153.0955,34.94,1.14,1.88706964903238,18,3,2016,0,31,26,0,0,0,0,1,0,0,1
18914,-20.794,-173.758,30.4,1.3,1.9878743481543453,17,10,1983,13,25,21,0,1,0,0,0,0,1,0
18915,-14.384,167.179,112.4,0.9,1.916922612182061,3,3,1992,1,18,31,0,1,0,0,0,0,0,0
18916,60.146,-153.058,109.6,1.022469952000009,1.9878743481543453,17,12,1968,12,2,19,0,1,0,0,0,1,0,0
18917,-8.555,-79.837,31.5,0.79,1.8718021769015916,29,10,2005,6,38,58,0,0,0,1,0,0,0,0
18918,26.9924,130.1374,10.0,0.83,1.9315214116032136,27,5,2016,3,44,29,0,0,0,0,1,0,0,1
18919,-22.84,-70.601,14.8,1.022469952000009,1.8718021769015916,16,11,2007,8,42,39,0,0,0,1,0,0,0,0
18920,41.985,139.839,13.8,0.9,2.0149030205422647,7,8,1993,19,42,42,0,0,1,0,0,0,0,1
18921,-18.525,-174.057,41.0,1.022469952000009,1.8718021769015916,13,6,1977,10,8,48,0,0,0,0,0,0,0,1
18922,-6.58,154.868,87.0,0.92,1.88706964903238,16,9,1998,2,12,2,0,0,0,1,0,0,0,0
18923,2.703,96.073,20.0,0.88,1.9315214116032136,31,1,2006,19,15,52,0,0,1,0,0,0,0,1
18924,-10.1773,161.2236,16.65,0.89,2.0014800002101243,20,12,2016,4,21,29,0,0,0,0,1,0,0,1
18925,-32.925,-71.793,33.0,1.1,2.028148247292285,4,3,1985,3,32,49,1,0,0,0,0,0,0,1
18926,-60.889,-53.02,10.0,1.2,2.0281482472922856,11,7,1983,12,56,28,0,1,0,0,0,0,1,0
18927,-17.847,-70.109,79.9,0.79,1.9315214116032136,13,7,2005,12,6,13,0,0,1,0,0,0,0,1
18928,-54.18,-134.156,10.0,1.1,1.916922612182061,10,9,1988,21,38,9,0,1,0,0,0,0,0,0
18929,-6.291,148.783,49.3,1.1,2.0281482472922856,22,7,1985,9,26,54,0,1,0,0,0,0,0,0
18930,40.211,143.472,20.0,1.022469952000009,1.9315214116032136,10,7,1968,20,40,31,0,1,0,0,0,1,0,0
18931,51.952,157.323,102.4,0.76,1.9740810260220096,16,10,2002,10,12,21,0,0,0,1,0,0,0,0
18932,33.243,86.749,33.0,1.022469952000009,1.8718021769015916,8,9,1973,7,25,44,0,0,0,0,0,0,0,1
18933,60.025,-153.003,112.4,1.022469952000009,1.9315214116032136,20,11,1993,19,24,54,0,1,0,0,0,0,0,0
18934,-15.349,-174.125,106.2,1.1,1.9459101490553128,29,1,1988,16,48,1,0,1,0,0,0,0,0,0
18935,12.937,-90.075,33.0,1.15,1.8718021769015916,13,7,2003,1,59,36,0,0,0,1,0,0,0,0
18936,1.438,96.591,33.0,1.02,1.9459101490553128,1,9,2000,11,56,52,0,0,0,1,0,0,0,0
18937,42.139,144.344,32.8,0.77,1.9600947840472696,11,11,2004,10,2,47,0,0,1,0,0,0,0,1
18938,-6.9,155.01,48.2,1.0,1.8718021769015916,8,11,2005,10,1,46,0,0,0,1,0,0,0,0
18939,-21.822,-67.087,112.4,0.87,1.9021075263969205,14,7,2009,18,38,9,0,0,0,1,0,0,0,1
18940,12.445,95.003,24.1,0.6999999999999997,1.88706964903238,29,7,2004,13,23,3,0,0,1,0,0,0,0,1
18941,51.137,-179.221,33.0,0.9,1.9600947840472696,7,10,1989,17,42,36,0,1,0,0,0,0,0,0
18942,-36.695,177.113,28.0,1.022469952000009,1.9021075263969205,28,2,1974,14,5,20,0,0,0,0,0,0,0,1
18943,-19.615,169.453,112.4,0.97,1.8718021769015916,1,11,2002,13,42,18,0,0,0,1,0,0,0,0
18944,-10.155,161.397,93.0,1.022469952000009,1.9459101490553128,1,12,1978,15,35,21,0,0,0,0,0,0,0,1
18945,-23.0067,-177.1425,112.4,0.84,1.9459101490553128,23,10,2013,8,23,30,0,0,1,0,0,0,0,1
18946,-0.149,123.848,70.0,1.022469952000009,1.8718021769015916,19,10,1974,6,45,17,0,0,0,0,0,0,0,1
18947,46.152,152.676,33.0,0.8,1.8718021769015916,14,10,1984,3,18,32,0,1,0,0,0,0,0,0
18948,13.843,144.754,112.4,1.022469952000009,1.9600947840472696,1,11,1975,1,17,34,0,0,0,0,0,0,0,1
18949,-18.105,-178.333,112.4,0.9,1.88706964903238,23,11,1983,5,48,34,0,0,0,0,0,0,0,1
18950,35.046,32.279,10.0,1.0,1.9315214116032136,23,2,1995,21,3,1,0,1,0,0,0,0,0,0
18951,1.848,126.371,35.0,1.022469952000009,1.9740810260220096,11,8,1969,23,52,58,0,1,0,0,0,1,0,0
18952,-7.253,128.32,94.0,1.022469952000009,1.88706964903238,5,9,1974,13,55,51,0,0,0,0,0,0,0,1
18953,-19.985,-68.807,105.0,0.95,1.8718021769015916,21,6,2005,5,11,18,0,0,1,0,0,0,0,1
18954,3.823,63.404,10.0,1.15,1.8718021769015916,17,3,2012,17,0,57,0,0,1,0,0,0,0,1
18955,53.873,-35.127,10.0,0.91,1.8718021769015916,20,1,2013,23,32,22,0,0,0,1,0,0,0,0
18956,-25.413,-116.169,10.0,1.1,1.9021075263969205,20,2,1990,18,48,4,0,1,0,0,0,0,0,0
18957,-49.907,-114.138,10.0,1.022469952000009,1.9021075263969205,7,1,1981,20,31,12,1,0,0,0,0,0,0,1
18958,-5.814,150.959,28.0,1.1,2.028148247292285,28,9,1991,20,26,56,0,0,1,0,0,0,0,1
18959,14.034,-91.069,100.0,0.95,1.9459101490553128,25,8,2003,6,28,35,0,0,0,1,0,0,0,0
18960,48.59,153.015,112.4,1.022469952000009,1.916922612182061,20,12,1977,8,50,38,0,0,0,0,0,0,0,1
18961,-30.3,-178.582,112.4,0.85,1.9600947840472696,26,4,2009,0,6,53,0,0,1,0,0,0,0,1
18962,31.1806,141.6,8.0,0.8,1.9459101490553128,1,9,2015,15,25,10,0,0,0,0,1,0,0,1
18963,-4.27,153.016,30.0,1.022469952000009,1.9315214116032136,3,8,1969,0,22,29,0,1,0,0,0,1,0,0
18964,6.631,126.899,33.0,0.94,2.0281482472922856,1,1,2001,8,54,32,0,0,0,1,0,0,0,0
18965,-31.7819,-71.6407,28.36,0.79,1.88706964903238,21,9,2015,19,56,9,0,0,0,0,1,0,0,1
18966,-16.376,-177.579,33.0,1.16,1.88706964903238,20,9,1997,22,14,13,0,0,0,1,0,0,0,0
18967,9.253,125.606,39.2,1.1,1.9315214116032136,26,3,1990,22,47,17,0,1,0,0,0,0,0,0
18968,-22.957,171.173,33.0,1.022469952000009,1.9740810260220096,11,4,1980,21,55,51,1,0,0,0,0,0,0,1
18969,11.942,41.769,9.7,1.1,1.9600947840472696,21,8,1989,5,3,6,0,1,0,0,0,0,1,0
18970,-10.436,161.395,30.0,1.022469952000009,2.0281482472922856,29,12,1970,2,26,8,0,1,0,0,0,1,0,0
18971,43.883,147.341,46.1,0.8,1.916922612182061,9,10,1994,12,24,23,0,0,0,0,0,0,0,1
18972,-10.183,161.113,69.2,0.9,1.9021075263969205,18,10,1989,12,35,17,0,1,0,0,0,0,0,0
18973,-37.219,-95.179,10.0,1.1,1.8718021769015916,23,1,1983,16,36,39,0,0,0,0,0,0,0,1
18974,14.089,-59.257,52.4,1.1,1.9021075263969205,12,8,1987,3,9,59,0,1,0,0,0,0,0,0
18975,28.579,128.28,112.4,1.24,1.8718021769015916,30,10,2001,21,4,25,0,0,0,1,0,0,0,0
18976,-29.987,-177.942,32.0,0.84,1.9315214116032136,20,11,2007,15,28,25,0,0,0,1,0,0,0,0
18977,-24.041,-175.375,33.0,1.022469952000009,1.9600947840472696,11,10,1975,14,55,0,0,0,0,0,0,0,0,1
18978,28.756,128.547,13.3,1.2,1.88706964903238,27,5,1984,3,39,31,0,1,0,0,0,0,0,0
18979,24.056,122.272,39.5,0.86,1.8718021769015916,1,9,2002,5,56,24,0,0,0,1,0,0,0,0
18980,45.0351667,-122.6065,19.608,0.6999999999999997,1.88706964903238,25,3,1993,13,34,35,0,0,0,0,0,0,0,0
18981,45.464,136.719,112.4,0.78,1.9315214116032136,1,2,2002,21,55,21,0,0,0,1,0,0,0,0
18982,2.905,124.813,112.4,1.022469952000009,1.88706964903238,21,7,1969,22,6,57,0,1,0,0,0,1,0,0
18983,-29.756,-177.836,45.0,0.84,1.9315214116032136,17,2,2010,19,38,6,0,0,1,0,0,0,0,1
18984,14.021,-91.64,32.0,1.01,1.8718021769015916,18,6,2011,17,30,20,0,0,0,0,1,0,0,1
18985,-15.582,167.246,45.0,1.022469952000009,2.0281482472922856,27,10,1971,17,58,39,0,1,0,0,0,1,0,0
18986,-49.872,-113.744,10.0,1.3,1.9878743481543453,31,3,1992,3,32,3,0,1,0,0,0,0,0,0
18987,1.967,120.844,38.1,1.0,1.9021075263969205,8,12,1994,8,30,27,0,1,0,0,0,0,0,0
18988,14.41,-92.911,65.2,1.1,1.8718021769015916,27,1,1995,1,7,4,0,1,0,0,0,0,0,0
18989,-17.295,66.675,10.0,1.2,1.9315214116032136,7,3,1990,18,22,3,0,1,0,0,0,0,0,0
18990,0.444,126.103,33.0,1.02,2.0014800002101243,18,10,2003,22,27,13,0,0,0,1,0,0,0,0
18991,11.412,-60.942,45.0,1.06,1.9600947840472696,2,4,1997,6,14,31,0,0,0,1,0,0,0,0
18992,-21.369,-174.227,50.9,1.2,1.8718021769015916,22,1,1984,13,51,51,0,1,0,0,0,0,0,0
18993,-3.994,39.925,10.0,1.0,1.8718021769015916,13,3,1990,23,5,29,0,1,0,0,0,0,0,0
18994,51.895,157.219,88.0,1.022469952000009,1.88706964903238,12,9,1975,15,28,35,0,0,0,0,0,0,0,1
18995,-58.917,-16.521,10.0,1.2,1.916922612182061,24,8,1984,16,53,7,0,1,0,0,0,0,0,0
18996,1.701,97.119,22.0,0.92,1.916922612182061,31,3,2005,7,23,54,0,0,0,1,0,0,0,0
18997,-59.713,-26.238,33.0,0.9,1.8718021769015916,6,11,1981,10,42,57,0,0,0,0,0,0,0,1
18998,-58.294,-25.332,33.0,0.6999999999999997,1.88706964903238,26,8,1997,3,27,42,0,0,0,1,0,0,0,0
18999,-5.624,151.637,83.0,1.14,1.9878743481543453,15,9,1998,8,35,52,0,0,0,1,0,0,0,0
19000,22.282,121.512,17.0,1.022469952000009,2.0281482472922856,23,7,1978,14,42,37,1,0,0,0,0,0,0,1
19001,-54.213,143.824,10.0,1.09,1.9459101490553128,13,11,2003,2,49,2,0,0,1,0,0,0,0,1
19002,-7.137,122.589,112.4,1.2,2.0281482472922856,17,6,1996,11,22,19,0,0,0,1,0,0,0,0
19003,50.277,175.998,33.0,0.9,1.8718021769015916,16,8,1995,23,50,36,0,0,0,0,0,0,0,1
19004,44.709,150.103,16.9,1.0,1.9459101490553128,14,8,1994,0,46,20,0,1,0,0,0,0,0,0
19005,-3.778,139.972,33.0,1.022469952000009,1.8718021769015916,8,11,1976,6,48,39,0,0,0,0,0,0,0,1
19006,56.953,-143.032,10.0,1.022469952000009,2.0281482472922856,6,3,1988,22,35,38,0,1,0,0,0,0,0,0
19007,-5.979,-75.663,112.4,0.9,1.88706964903238,15,4,1983,10,8,21,0,0,0,0,0,0,0,1
19008,35.241,141.115,42.0,1.022469952000009,1.8718021769015916,21,8,1977,5,19,34,0,0,0,0,0,0,0,1
19009,1.929,-76.362,112.4,0.87,2.0281482472922856,30,9,2012,16,31,36,0,0,0,0,1,0,0,1
19010,51.301,157.703,46.6,1.022469952000009,1.9740810260220096,8,4,1966,1,46,46,0,1,0,0,0,1,0,0
19011,-7.145,156.048,37.0,0.9,1.916922612182061,14,10,2012,4,58,5,0,0,0,0,1,0,0,1
19012,-7.172,155.669,33.0,0.8,1.8718021769015916,3,9,1996,0,11,32,0,0,0,1,0,0,0,0
19013,15.578,121.917,50.2,1.09,1.8718021769015916,2,3,2003,17,57,28,0,0,0,1,0,0,0,0
